id,name,tag
8,コードギアス 反逆のルルーシュR2,TV
8,コードギアス 反逆のルルーシュR2,机战
8,コードギアス 反逆のルルーシュR2,科幻
8,コードギアス 反逆のルルーシュR2,战斗
8,コードギアス 反逆のルルーシュR2,战争
8,コードギアス 反逆のルルーシュR2,原创
51,CLANNAD -クラナド-,TV
51,CLANNAD -クラナド-,游戏改
51,CLANNAD -クラナド-,日常
51,CLANNAD -クラナド-,治愈
51,CLANNAD -クラナド-,校园
51,CLANNAD -クラナド-,恋爱
51,CLANNAD -クラナド-,后宫
51,CLANNAD -クラナド-,GAL改
234,AIR,TV
234,AIR,游戏改
234,AIR,奇幻
234,AIR,日常
234,AIR,治愈
234,AIR,恋爱
234,AIR,GAL改
237,GHOST IN THE SHELL / 攻殻機動隊,漫改
237,GHOST IN THE SHELL / 攻殻機動隊,科幻
237,GHOST IN THE SHELL / 攻殻機動隊,战斗
237,GHOST IN THE SHELL / 攻殻機動隊,原创
237,GHOST IN THE SHELL / 攻殻機動隊,Movie
247,銀魂,TV
247,銀魂,搞笑
247,銀魂,漫改
247,銀魂,战斗
247,銀魂,科幻
253,カウボーイビバップ,TV
253,カウボーイビバップ,音乐
253,カウボーイビバップ,科幻
253,カウボーイビバップ,战斗
253,カウボーイビバップ,原创
265,新世紀エヴァンゲリオン,TV
265,新世紀エヴァンゲリオン,科幻
265,新世紀エヴァンゲリオン,机战
265,新世紀エヴァンゲリオン,战斗
265,新世紀エヴァンゲリオン,原创
282,狼と香辛料,TV
282,狼と香辛料,日常
282,狼と香辛料,奇幻
282,狼と香辛料,治愈
282,狼と香辛料,小说改
282,狼と香辛料,轻改
282,狼と香辛料,恋爱
288,ひぐらしのなく頃に解,TV
288,ひぐらしのなく頃に解,游戏改
288,ひぐらしのなく頃に解,奇幻
288,ひぐらしのなく頃に解,治愈
288,ひぐらしのなく頃に解,悬疑
288,ひぐらしのなく頃に解,GAL改
289,ひぐらしのなく頃に,TV
289,ひぐらしのなく頃に,游戏改
289,ひぐらしのなく頃に,治愈
289,ひぐらしのなく頃に,悬疑
289,ひぐらしのなく頃に,GAL改
310,もののけ姫,奇幻
310,もののけ姫,冒险
310,もののけ姫,治愈
310,もののけ姫,原创
310,もののけ姫,Movie
311,千と千尋の神隠し,奇幻
311,千と千尋の神隠し,冒险
311,千と千尋の神隠し,治愈
311,千と千尋の神隠し,原创
311,千と千尋の神隠し,Movie
313,崖の上のポニョ,奇幻
313,崖の上のポニョ,治愈
313,崖の上のポニョ,原创
313,崖の上のポニョ,恋爱
313,崖の上のポニョ,Movie
315,鋼の錬金術師,TV
315,鋼の錬金術師,奇幻
315,鋼の錬金術師,漫改
315,鋼の錬金術師,战斗
315,鋼の錬金術師,原创
321,機動警察パトレイバー 2 the Movie,漫改
321,機動警察パトレイバー 2 the Movie,科幻
321,機動警察パトレイバー 2 the Movie,机战
321,機動警察パトレイバー 2 the Movie,战争
321,機動警察パトレイバー 2 the Movie,原创
321,機動警察パトレイバー 2 the Movie,Movie
324,攻殻機動隊 STAND ALONE COMPLEX,科幻
324,攻殻機動隊 STAND ALONE COMPLEX,TV
324,攻殻機動隊 STAND ALONE COMPLEX,战斗
324,攻殻機動隊 STAND ALONE COMPLEX,漫改
326,攻殻機動隊 S.A.C. 2nd GIG,TV
326,攻殻機動隊 S.A.C. 2nd GIG,漫改
326,攻殻機動隊 S.A.C. 2nd GIG,科幻
326,攻殻機動隊 S.A.C. 2nd GIG,战争
326,攻殻機動隊 S.A.C. 2nd GIG,战斗
340,蟲師,TV
340,蟲師,奇幻
340,蟲師,漫改
340,蟲師,治愈
382,火垂るの墓,战争
382,火垂るの墓,原创
382,火垂るの墓,小说改
382,火垂るの墓,Movie
486,NANA－ナナ－,TV
486,NANA－ナナ－,音乐
486,NANA－ナナ－,漫改
486,NANA－ナナ－,治愈
486,NANA－ナナ－,GL
486,NANA－ナナ－,恋爱
490,灼眼のシャナ,TV
490,灼眼のシャナ,奇幻
490,灼眼のシャナ,战斗
490,灼眼のシャナ,小说改
490,灼眼のシャナ,轻改
490,灼眼のシャナ,校园
490,灼眼のシャナ,恋爱
493,HELLSING OVA,TV
493,HELLSING OVA,奇幻
493,HELLSING OVA,漫改
493,HELLSING OVA,战斗
493,HELLSING OVA,战争
493,HELLSING OVA,OVA
512,おもひでぽろぽろ,日常
512,おもひでぽろぽろ,漫改
512,おもひでぽろぽろ,治愈
512,おもひでぽろぽろ,原创
512,おもひでぽろぽろ,Movie
515,機動戦艦ナデシコ,TV
515,機動戦艦ナデシコ,搞笑
515,機動戦艦ナデシコ,机战
515,機動戦艦ナデシコ,科幻
515,機動戦艦ナデシコ,战斗
515,機動戦艦ナデシコ,原创
515,機動戦艦ナデシコ,后宫
531,ARIA The ANIMATION,TV
531,ARIA The ANIMATION,日常
531,ARIA The ANIMATION,奇幻
531,ARIA The ANIMATION,漫改
531,ARIA The ANIMATION,治愈
531,ARIA The ANIMATION,科幻
531,ARIA The ANIMATION,GL
536,エルフェンリート,TV
536,エルフェンリート,奇幻
536,エルフェンリート,漫改
536,エルフェンリート,治愈
536,エルフェンリート,战斗
536,エルフェンリート,科幻
696,剣風伝奇ベルセルク,战斗
696,剣風伝奇ベルセルク,TV
696,剣風伝奇ベルセルク,奇幻
696,剣風伝奇ベルセルク,漫改
698,ストライクウィッチーズ,TV
698,ストライクウィッチーズ,日常
698,ストライクウィッチーズ,奇幻
698,ストライクウィッチーズ,战斗
698,ストライクウィッチーズ,机战
698,ストライクウィッチーズ,GL
698,ストライクウィッチーズ,科幻
698,ストライクウィッチーズ,原创
698,ストライクウィッチーズ,魔法少女
750,ARIA The OVA ～ARIETTA～,日常
750,ARIA The OVA ～ARIETTA～,奇幻
750,ARIA The OVA ～ARIETTA～,漫改
750,ARIA The OVA ～ARIETTA～,治愈
750,ARIA The OVA ～ARIETTA～,科幻
750,ARIA The OVA ～ARIETTA～,GL
750,ARIA The OVA ～ARIETTA～,OVA
770,天元突破グレンラガン,TV
770,天元突破グレンラガン,奇幻
770,天元突破グレンラガン,战斗
770,天元突破グレンラガン,机战
770,天元突破グレンラガン,科幻
770,天元突破グレンラガン,原创
772,ヱヴァンゲリヲン新劇場版:序,科幻
772,ヱヴァンゲリヲン新劇場版:序,机战
772,ヱヴァンゲリヲン新劇場版:序,战斗
772,ヱヴァンゲリヲン新劇場版:序,原创
772,ヱヴァンゲリヲン新劇場版:序,Movie
793,コードギアス 反逆のルルーシュ,TV
793,コードギアス 反逆のルルーシュ,奇幻
793,コードギアス 反逆のルルーシュ,机战
793,コードギアス 反逆のルルーシュ,科幻
793,コードギアス 反逆のルルーシュ,战斗
793,コードギアス 反逆のルルーシュ,战争
793,コードギアス 反逆のルルーシュ,原创
805,瀬戸の花嫁,TV
805,瀬戸の花嫁,搞笑
805,瀬戸の花嫁,日常
805,瀬戸の花嫁,奇幻
805,瀬戸の花嫁,漫改
805,瀬戸の花嫁,校园
805,瀬戸の花嫁,恋爱
805,瀬戸の花嫁,后宫
822,フリクリ,TV
822,フリクリ,奇幻
822,フリクリ,科幻
822,フリクリ,战斗
822,フリクリ,OVA
822,フリクリ,原创
827,School Days,TV
827,School Days,游戏改
827,School Days,校园
827,School Days,恋爱
827,School Days,后宫
827,School Days,GAL改
839,PERFECT BLUE,小说改
839,PERFECT BLUE,原创
839,PERFECT BLUE,悬疑
839,PERFECT BLUE,Movie
840,千年女優,恋爱
840,千年女優,原创
840,千年女優,Movie
840,千年女優,治愈
841,パプリカ,奇幻
841,パプリカ,科幻
841,パプリカ,小说改
841,パプリカ,悬疑
841,パプリカ,原创
841,パプリカ,Movie
849,To LOVEる -とらぶる-,TV
849,To LOVEる -とらぶる-,搞笑
849,To LOVEる -とらぶる-,日常
849,To LOVEる -とらぶる-,奇幻
849,To LOVEる -とらぶる-,漫改
849,To LOVEる -とらぶる-,校园
849,To LOVEる -とらぶる-,恋爱
849,To LOVEる -とらぶる-,后宫
876,CLANNAD 〜AFTER STORY〜,TV
876,CLANNAD 〜AFTER STORY〜,游戏改
876,CLANNAD 〜AFTER STORY〜,日常
876,CLANNAD 〜AFTER STORY〜,治愈
876,CLANNAD 〜AFTER STORY〜,校园
876,CLANNAD 〜AFTER STORY〜,恋爱
876,CLANNAD 〜AFTER STORY〜,GAL改
880,フルーツバスケット,TV
880,フルーツバスケット,搞笑
880,フルーツバスケット,奇幻
880,フルーツバスケット,漫改
880,フルーツバスケット,治愈
880,フルーツバスケット,校园
880,フルーツバスケット,恋爱
899,名探偵コナン,TV
899,名探偵コナン,日常
899,名探偵コナン,漫改
899,名探偵コナン,悬疑
899,名探偵コナン,恋爱
909,とらドラ！,TV
909,とらドラ！,搞笑
909,とらドラ！,日常
909,とらドラ！,治愈
909,とらドラ！,小说改
909,とらドラ！,轻改
909,とらドラ！,校园
909,とらドラ！,恋爱
927,秒速5センチメートル,治愈
927,秒速5センチメートル,校园
927,秒速5センチメートル,原创
927,秒速5センチメートル,恋爱
927,秒速5センチメートル,Movie
975,ONE PIECE,TV
975,ONE PIECE,搞笑
975,ONE PIECE,冒险
975,ONE PIECE,奇幻
975,ONE PIECE,漫改
975,ONE PIECE,战斗
982,CLAYMORE,TV
982,CLAYMORE,奇幻
982,CLAYMORE,漫改
982,CLAYMORE,战斗
982,CLAYMORE,GL
993,WHITE ALBUM,TV
993,WHITE ALBUM,游戏改
993,WHITE ALBUM,恋爱
993,WHITE ALBUM,后宫
993,WHITE ALBUM,GAL改
1014,とある魔術の禁書目録,TV
1014,とある魔術の禁書目録,奇幻
1014,とある魔術の禁書目録,战斗
1014,とある魔術の禁書目録,小说改
1014,とある魔術の禁書目録,轻改
1014,とある魔術の禁書目録,科幻
1014,とある魔術の禁書目録,校园
1014,とある魔術の禁書目録,后宫
1109,フレッシュプリキュア!,TV
1109,フレッシュプリキュア!,搞笑
1109,フレッシュプリキュア!,奇幻
1109,フレッシュプリキュア!,GL
1109,フレッシュプリキュア!,原创
1109,フレッシュプリキュア!,魔法少女
1269,ARIA The NATURAL,TV
1269,ARIA The NATURAL,日常
1269,ARIA The NATURAL,奇幻
1269,ARIA The NATURAL,漫改
1269,ARIA The NATURAL,治愈
1269,ARIA The NATURAL,科幻
1269,ARIA The NATURAL,GL
1270,ARIA The ORIGINATION,TV
1270,ARIA The ORIGINATION,日常
1270,ARIA The ORIGINATION,奇幻
1270,ARIA The ORIGINATION,漫改
1270,ARIA The ORIGINATION,治愈
1270,ARIA The ORIGINATION,科幻
1270,ARIA The ORIGINATION,GL
1377,うみねこのなく頃に,TV
1377,うみねこのなく頃に,游戏改
1377,うみねこのなく頃に,奇幻
1377,うみねこのなく頃に,悬疑
1377,うみねこのなく頃に,GAL改
1420,PandoraHearts,TV
1420,PandoraHearts,BL
1420,PandoraHearts,奇幻
1420,PandoraHearts,漫改
1420,PandoraHearts,战斗
1424,けいおん！,TV
1424,けいおん！,搞笑
1424,けいおん！,音乐
1424,けいおん！,日常
1424,けいおん！,漫改
1424,けいおん！,治愈
1424,けいおん！,GL
1424,けいおん！,校园
1428,鋼の錬金術師 FULLMETAL ALCHEMIST,战斗
1428,鋼の錬金術師 FULLMETAL ALCHEMIST,TV
1428,鋼の錬金術師 FULLMETAL ALCHEMIST,奇幻
1428,鋼の錬金術師 FULLMETAL ALCHEMIST,漫改
1453,少女革命ウテナ,TV
1453,少女革命ウテナ,奇幻
1453,少女革命ウテナ,战斗
1453,少女革命ウテナ,GL
1453,少女革命ウテナ,校园
1453,少女革命ウテナ,原创
1606,涼宮ハルヒの憂鬱,TV
1606,涼宮ハルヒの憂鬱,搞笑
1606,涼宮ハルヒの憂鬱,日常
1606,涼宮ハルヒの憂鬱,奇幻
1606,涼宮ハルヒの憂鬱,科幻
1606,涼宮ハルヒの憂鬱,小说改
1606,涼宮ハルヒの憂鬱,轻改
1606,涼宮ハルヒの憂鬱,校园
1671,化物語,TV
1671,化物語,搞笑
1671,化物語,奇幻
1671,化物語,小说改
1671,化物語,轻改
1671,化物語,校园
1671,化物語,恋爱
1671,化物語,后宫
1704,HUNTER×HUNTER,TV
1704,HUNTER×HUNTER,冒险
1704,HUNTER×HUNTER,奇幻
1704,HUNTER×HUNTER,漫改
1704,HUNTER×HUNTER,战斗
1707,雲のむこう、約束の場所,恋爱
1707,雲のむこう、約束の場所,奇幻
1707,雲のむこう、約束の場所,治愈
1707,雲のむこう、約束の場所,科幻
1707,雲のむこう、約束の場所,原创
1707,雲のむこう、約束の場所,Movie
1728,るろうに剣心 -明治剣客浪漫譚- 追憶編,战斗
1728,るろうに剣心 -明治剣客浪漫譚- 追憶編,恋爱
1728,るろうに剣心 -明治剣客浪漫譚- 追憶編,OVA
1728,るろうに剣心 -明治剣客浪漫譚- 追憶編,漫改
1739,ファイト一発!充電ちゃん!!,TV
1739,ファイト一発!充電ちゃん!!,搞笑
1739,ファイト一発!充電ちゃん!!,日常
1739,ファイト一発!充電ちゃん!!,奇幻
1739,ファイト一発!充電ちゃん!!,漫改
1739,ファイト一発!充電ちゃん!!,后宫
1773,DEATH NOTE,TV
1773,DEATH NOTE,悬疑
1773,DEATH NOTE,漫改
1773,DEATH NOTE,奇幻
1822,かなめも,TV
1822,かなめも,搞笑
1822,かなめも,日常
1822,かなめも,漫改
1822,かなめも,治愈
1822,かなめも,GL
1851,Angel Beats!,TV
1851,Angel Beats!,搞笑
1851,Angel Beats!,恋爱
1851,Angel Beats!,日常
1851,Angel Beats!,奇幻
1851,Angel Beats!,治愈
1851,Angel Beats!,战斗
1851,Angel Beats!,校园
1851,Angel Beats!,原创
1860,機動戦士ガンダムSEED,TV
1860,機動戦士ガンダムSEED,机战
1860,機動戦士ガンダムSEED,科幻
1860,機動戦士ガンダムSEED,战斗
1860,機動戦士ガンダムSEED,战争
1860,機動戦士ガンダムSEED,原创
1891,少女革命ウテナ アドゥレセンス黙示録,奇幻
1891,少女革命ウテナ アドゥレセンス黙示録,战斗
1891,少女革命ウテナ アドゥレセンス黙示録,GL
1891,少女革命ウテナ アドゥレセンス黙示録,校园
1891,少女革命ウテナ アドゥレセンス黙示録,原创
1891,少女革命ウテナ アドゥレセンス黙示録,Movie
1899,真月譚 月姫,TV
1899,真月譚 月姫,游戏改
1899,真月譚 月姫,奇幻
1899,真月譚 月姫,战斗
1899,真月譚 月姫,后宫
1899,真月譚 月姫,GAL改
1905,サマーウォーズ,恋爱
1905,サマーウォーズ,治愈
1905,サマーウォーズ,科幻
1905,サマーウォーズ,战斗
1905,サマーウォーズ,原创
1905,サマーウォーズ,Movie
1934,中華一番!,战斗
1934,中華一番!,TV
1934,中華一番!,漫改
1935,鋼の錬金術師 シャンバラを征く者,奇幻
1935,鋼の錬金術師 シャンバラを征く者,漫改
1935,鋼の錬金術師 シャンバラを征く者,战斗
1935,鋼の錬金術師 シャンバラを征く者,原创
1935,鋼の錬金術師 シャンバラを征く者,Movie
1936,ほしのこえ,治愈
1936,ほしのこえ,短篇
1936,ほしのこえ,科幻
1936,ほしのこえ,机战
1936,ほしのこえ,OVA
1936,ほしのこえ,原创
1936,ほしのこえ,恋爱
1936,ほしのこえ,Movie
1940,カードキャプターさくら,TV
1940,カードキャプターさくら,日常
1940,カードキャプターさくら,奇幻
1940,カードキャプターさくら,BL
1940,カードキャプターさくら,漫改
1940,カードキャプターさくら,治愈
1940,カードキャプターさくら,战斗
1940,カードキャプターさくら,GL
1940,カードキャプターさくら,校园
1940,カードキャプターさくら,恋爱
1940,カードキャプターさくら,魔法少女
1941,劇場版 カードキャプターさくら,奇幻
1941,劇場版 カードキャプターさくら,漫改
1941,劇場版 カードキャプターさくら,治愈
1941,劇場版 カードキャプターさくら,战斗
1941,劇場版 カードキャプターさくら,校园
1941,劇場版 カードキャプターさくら,原创
1941,劇場版 カードキャプターさくら,恋爱
1941,劇場版 カードキャプターさくら,Movie
1941,劇場版 カードキャプターさくら,魔法少女
1942,劇場版カードキャプターさくら 封印されたカード,奇幻
1942,劇場版カードキャプターさくら 封印されたカード,漫改
1942,劇場版カードキャプターさくら 封印されたカード,治愈
1942,劇場版カードキャプターさくら 封印されたカード,战斗
1942,劇場版カードキャプターさくら 封印されたカード,校园
1942,劇場版カードキャプターさくら 封印されたカード,恋爱
1942,劇場版カードキャプターさくら 封印されたカード,Movie
1942,劇場版カードキャプターさくら 封印されたカード,魔法少女
1952,CANAAN,TV
1952,CANAAN,游戏改
1952,CANAAN,奇幻
1952,CANAAN,战斗
1952,CANAAN,GL
1952,CANAAN,原创
1957,新世紀GPXサイバーフォーミュラSAGA,战斗
1957,新世紀GPXサイバーフォーミュラSAGA,原创
1957,新世紀GPXサイバーフォーミュラSAGA,科幻
1957,新世紀GPXサイバーフォーミュラSAGA,OVA
1959,MONSTER,战争
1959,MONSTER,TV
1959,MONSTER,悬疑
1959,MONSTER,漫改
1972,魔神英雄伝ワタル,TV
1972,魔神英雄伝ワタル,搞笑
1972,魔神英雄伝ワタル,奇幻
1972,魔神英雄伝ワタル,机战
1972,魔神英雄伝ワタル,战斗
1972,魔神英雄伝ワタル,原创
1991,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,搞笑
1991,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,冒险
1991,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,奇幻
1991,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,漫改
1991,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,战斗
1991,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,原创
1991,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,Movie
1999,ONE PIECE エピソードオブアラバスタ 砂漠の王女と海賊たち,搞笑
1999,ONE PIECE エピソードオブアラバスタ 砂漠の王女と海賊たち,冒险
1999,ONE PIECE エピソードオブアラバスタ 砂漠の王女と海賊たち,奇幻
1999,ONE PIECE エピソードオブアラバスタ 砂漠の王女と海賊たち,漫改
1999,ONE PIECE エピソードオブアラバスタ 砂漠の王女と海賊たち,战斗
1999,ONE PIECE エピソードオブアラバスタ 砂漠の王女と海賊たち,Movie
2000,ONE PIECE THE MOVIE エピソードオブチョッパー 冬に咲く、奇跡の桜,冒险
2000,ONE PIECE THE MOVIE エピソードオブチョッパー 冬に咲く、奇跡の桜,奇幻
2000,ONE PIECE THE MOVIE エピソードオブチョッパー 冬に咲く、奇跡の桜,漫改
2000,ONE PIECE THE MOVIE エピソードオブチョッパー 冬に咲く、奇跡の桜,战斗
2000,ONE PIECE THE MOVIE エピソードオブチョッパー 冬に咲く、奇跡の桜,Movie
2046,王立宇宙軍 オネアミスの翼,冒险
2046,王立宇宙軍 オネアミスの翼,科幻
2046,王立宇宙軍 オネアミスの翼,战争
2046,王立宇宙軍 オネアミスの翼,原创
2046,王立宇宙軍 オネアミスの翼,Movie
2079,こみっくパーティーRevolution,TV
2079,こみっくパーティーRevolution,搞笑
2079,こみっくパーティーRevolution,游戏改
2079,こみっくパーティーRevolution,恋爱
2079,こみっくパーティーRevolution,后宫
2079,こみっくパーティーRevolution,GAL改
2173,LOVELESS,TV
2173,LOVELESS,BL
2173,LOVELESS,漫改
2173,LOVELESS,战斗
2173,LOVELESS,GL
2175,THE SKULLMAN,科幻
2175,THE SKULLMAN,TV
2175,THE SKULLMAN,漫改
2216,HELLSING,TV
2216,HELLSING,奇幻
2216,HELLSING,漫改
2216,HELLSING,战斗
2216,HELLSING,战争
2225,劇場版 空の境界 第六章 忘却録音,奇幻
2225,劇場版 空の境界 第六章 忘却録音,战斗
2225,劇場版 空の境界 第六章 忘却録音,小说改
2225,劇場版 空の境界 第六章 忘却録音,轻改
2225,劇場版 空の境界 第六章 忘却録音,悬疑
2225,劇場版 空の境界 第六章 忘却録音,Movie
2425,しゅごキャラ!!どきっ,TV
2425,しゅごキャラ!!どきっ,日常
2425,しゅごキャラ!!どきっ,奇幻
2425,しゅごキャラ!!どきっ,漫改
2425,しゅごキャラ!!どきっ,魔法少女
2425,しゅごキャラ!!どきっ,校园
2425,しゅごキャラ!!どきっ,恋爱
2425,しゅごキャラ!!どきっ,后宫
2427,しゅごキャラ!,TV
2427,しゅごキャラ!,日常
2427,しゅごキャラ!,奇幻
2427,しゅごキャラ!,漫改
2427,しゅごキャラ!,战斗
2427,しゅごキャラ!,魔法少女
2427,しゅごキャラ!,校园
2427,しゅごキャラ!,恋爱
2427,しゅごキャラ!,后宫
2439,×××HOLiC,TV
2439,×××HOLiC,日常
2439,×××HOLiC,奇幻
2439,×××HOLiC,漫改
2439,×××HOLiC,治愈
2451,神無月の巫女,TV
2451,神無月の巫女,奇幻
2451,神無月の巫女,漫改
2451,神無月の巫女,机战
2451,神無月の巫女,战斗
2451,神無月の巫女,GL
2451,神無月の巫女,校园
2451,神無月の巫女,恋爱
2462,ONE PIECE FILM STRONG WORLD,搞笑
2462,ONE PIECE FILM STRONG WORLD,冒险
2462,ONE PIECE FILM STRONG WORLD,奇幻
2462,ONE PIECE FILM STRONG WORLD,漫改
2462,ONE PIECE FILM STRONG WORLD,战斗
2462,ONE PIECE FILM STRONG WORLD,原创
2462,ONE PIECE FILM STRONG WORLD,Movie
2473,秦时明月之百步飞剑,TV
2473,秦时明月之百步飞剑,奇幻
2473,秦时明月之百步飞剑,冒险
2473,秦时明月之百步飞剑,WEB
2473,秦时明月之百步飞剑,战斗
2473,秦时明月之百步飞剑,小说改
2473,秦时明月之百步飞剑,轻改
2473,秦时明月之百步飞剑,原创
2567,生徒会の一存,TV
2567,生徒会の一存,搞笑
2567,生徒会の一存,日常
2567,生徒会の一存,小说改
2567,生徒会の一存,轻改
2567,生徒会の一存,校园
2567,生徒会の一存,恋爱
2567,生徒会の一存,后宫
2582,Serial Experiments Lain,科幻
2582,Serial Experiments Lain,TV
2582,Serial Experiments Lain,原创
2582,Serial Experiments Lain,GL
2609,FAIRY TAIL,TV
2609,FAIRY TAIL,搞笑
2609,FAIRY TAIL,奇幻
2609,FAIRY TAIL,冒险
2609,FAIRY TAIL,漫改
2609,FAIRY TAIL,战斗
2682,ぷちえゔぁ,TV
2682,ぷちえゔぁ,搞笑
2682,ぷちえゔぁ,WEB
2682,ぷちえゔぁ,短篇
2682,ぷちえゔぁ,原创
2782,NARUTO -ナルト- 疾風伝,战斗
2782,NARUTO -ナルト- 疾風伝,TV
2782,NARUTO -ナルト- 疾風伝,奇幻
2782,NARUTO -ナルト- 疾風伝,漫改
2785,犬夜叉 完結編,TV
2785,犬夜叉 完結編,奇幻
2785,犬夜叉 完結編,冒险
2785,犬夜叉 完結編,漫改
2785,犬夜叉 完結編,战斗
2785,犬夜叉 完結編,恋爱
2790,君に届け,TV
2790,君に届け,日常
2790,君に届け,漫改
2790,君に届け,治愈
2790,君に届け,校园
2790,君に届け,恋爱
2905,劇場版 どうぶつの森,日常
2905,劇場版 どうぶつの森,游戏改
2905,劇場版 どうぶつの森,Movie
2905,劇場版 どうぶつの森,治愈
2971,名探偵コナン 天国へのカウントダウン,冒险
2971,名探偵コナン 天国へのカウントダウン,漫改
2971,名探偵コナン 天国へのカウントダウン,悬疑
2971,名探偵コナン 天国へのカウントダウン,原创
2971,名探偵コナン 天国へのカウントダウン,Movie
3018,しゅごキャラ!パーティー!,TV
3018,しゅごキャラ!パーティー!,奇幻
3018,しゅごキャラ!パーティー!,漫改
3018,しゅごキャラ!パーティー!,校园
3018,しゅごキャラ!パーティー!,后宫
3018,しゅごキャラ!パーティー!,恋爱
3018,しゅごキャラ!パーティー!,魔法少女
3020,ポケットモンスター アドバンスジェネレーション,TV
3020,ポケットモンスター アドバンスジェネレーション,游戏改
3020,ポケットモンスター アドバンスジェネレーション,冒险
3020,ポケットモンスター アドバンスジェネレーション,奇幻
3020,ポケットモンスター アドバンスジェネレーション,战斗
3020,ポケットモンスター アドバンスジェネレーション,原创
3021,ポケットモンスター ダイヤモンド&パール,TV
3021,ポケットモンスター ダイヤモンド&パール,游戏改
3021,ポケットモンスター ダイヤモンド&パール,奇幻
3021,ポケットモンスター ダイヤモンド&パール,冒险
3021,ポケットモンスター ダイヤモンド&パール,战斗
3021,ポケットモンスター ダイヤモンド&パール,原创
3022,劇場版ポケットモンスター ミュウツーの逆襲,游戏改
3022,劇場版ポケットモンスター ミュウツーの逆襲,奇幻
3022,劇場版ポケットモンスター ミュウツーの逆襲,冒险
3022,劇場版ポケットモンスター ミュウツーの逆襲,战斗
3022,劇場版ポケットモンスター ミュウツーの逆襲,原创
3022,劇場版ポケットモンスター ミュウツーの逆襲,Movie
3025,劇場版ポケットモンスター セレビィ 時を超えた遭遇,游戏改
3025,劇場版ポケットモンスター セレビィ 時を超えた遭遇,奇幻
3025,劇場版ポケットモンスター セレビィ 時を超えた遭遇,冒险
3025,劇場版ポケットモンスター セレビィ 時を超えた遭遇,战斗
3025,劇場版ポケットモンスター セレビィ 時を超えた遭遇,原创
3025,劇場版ポケットモンスター セレビィ 時を超えた遭遇,Movie
3026,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,游戏改
3026,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,奇幻
3026,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,冒险
3026,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,战斗
3026,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,原创
3026,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,Movie
3027,劇場版ポケットモンスター アドバンスジェネレーション 七夜の願い星 ジラーチ,游戏改
3027,劇場版ポケットモンスター アドバンスジェネレーション 七夜の願い星 ジラーチ,奇幻
3027,劇場版ポケットモンスター アドバンスジェネレーション 七夜の願い星 ジラーチ,冒险
3027,劇場版ポケットモンスター アドバンスジェネレーション 七夜の願い星 ジラーチ,战斗
3027,劇場版ポケットモンスター アドバンスジェネレーション 七夜の願い星 ジラーチ,原创
3027,劇場版ポケットモンスター アドバンスジェネレーション 七夜の願い星 ジラーチ,Movie
3029,劇場版ポケットモンスター アドバンスジェネレーション ミュウと波導の勇者 ルカリオ,游戏改
3029,劇場版ポケットモンスター アドバンスジェネレーション ミュウと波導の勇者 ルカリオ,奇幻
3029,劇場版ポケットモンスター アドバンスジェネレーション ミュウと波導の勇者 ルカリオ,战斗
3029,劇場版ポケットモンスター アドバンスジェネレーション ミュウと波導の勇者 ルカリオ,原创
3029,劇場版ポケットモンスター アドバンスジェネレーション ミュウと波導の勇者 ルカリオ,Movie
3100,くじびきアンバランス,搞笑
3100,くじびきアンバランス,漫改
3100,くじびきアンバランス,OVA
3100,くじびきアンバランス,校园
3100,くじびきアンバランス,原创
3141,DIGITAL MONSTER X-evolution,TV
3141,DIGITAL MONSTER X-evolution,冒险
3141,DIGITAL MONSTER X-evolution,科幻
3141,DIGITAL MONSTER X-evolution,战斗
3141,DIGITAL MONSTER X-evolution,原创
3141,DIGITAL MONSTER X-evolution,Movie
3302,ヱヴァンゲリヲン新劇場版:破,科幻
3302,ヱヴァンゲリヲン新劇場版:破,机战
3302,ヱヴァンゲリヲン新劇場版:破,战斗
3302,ヱヴァンゲリヲン新劇場版:破,原创
3302,ヱヴァンゲリヲン新劇場版:破,Movie
3325,To LOVEる－とらぶる－ OVA,搞笑
3325,To LOVEる－とらぶる－ OVA,日常
3325,To LOVEる－とらぶる－ OVA,奇幻
3325,To LOVEる－とらぶる－ OVA,漫改
3325,To LOVEる－とらぶる－ OVA,OVA
3325,To LOVEる－とらぶる－ OVA,校园
3325,To LOVEる－とらぶる－ OVA,恋爱
3325,To LOVEる－とらぶる－ OVA,后宫
3369,藏獒多吉,小说改
3369,藏獒多吉,奇幻
3369,藏獒多吉,Movie
3369,藏獒多吉,治愈
3375,涼宮ハルヒの消失,日常
3375,涼宮ハルヒの消失,奇幻
3375,涼宮ハルヒの消失,科幻
3375,涼宮ハルヒの消失,小说改
